datetime,tariff,pod,kwh,kvarh,gkwh,gkvarh,kvah,gkvah,account_id,voltage_zone,transmission_zone,nmd,mec
2025-05-08 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,10117.5,0.0,0.0,10117.5,9394667457,>132kV*,>900km,550,36000
2025-05-08 17:00:00,Megaflex Gen Urban,1159364720,133.0,0.0,1516.0,4.0,133.0,1516.0052770356706,9394667457,>132kV*,>900km,550,36000
2025-05-08 18:00:00,Megaflex Gen Urban,1159364720,124.75,0.0,0.0,0.0,124.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-08 19:00:00,Megaflex Gen Urban,1159364720,82.25,0.0,0.0,0.0,82.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-08 20:00:00,Megaflex Gen Urban,1159364720,84.25,0.0,0.0,0.0,84.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-08 21:00:00,Megaflex Gen Urban,1159364720,85.25,0.0,0.0,0.0,85.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-08 22:00:00,Megaflex Gen Urban,1159364720,87.75,0.0,0.0,0.0,87.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-08 23:00:00,Megaflex Gen Urban,1159364720,88.0,0.0,0.0,0.0,88.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 00:00:00,Megaflex Gen Urban,1159364720,90.25,0.0,0.0,0.0,90.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 01:00:00,Megaflex Gen Urban,1159364720,87.75,0.0,0.0,0.0,87.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 02:00:00,Megaflex Gen Urban,1159364720,86.0,0.0,0.0,0.0,86.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 03:00:00,Megaflex Gen Urban,1159364720,86.25,0.0,0.0,0.0,86.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 04:00:00,Megaflex Gen Urban,1159364720,90.75,0.0,0.0,0.0,90.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 05:00:00,Megaflex Gen Urban,1159364720,90.0,0.0,0.0,0.0,90.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 06:00:00,Megaflex Gen Urban,1159364720,88.5,0.0,0.0,0.0,88.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 07:00:00,Megaflex Gen Urban,1159364720,100.0,0.0,0.0,0.0,100.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 08:00:00,Megaflex Gen Urban,1159364720,22.0,0.0,4747.25,25.25,22.0,4747.3171502439145,9394667457,>132kV*,>900km,550,36000
2025-05-09 09:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,12869.25,0.0,0.0,12869.25,9394667457,>132kV*,>900km,550,36000
2025-05-09 10:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,14797.75,0.0,0.0,14797.75,9394667457,>132kV*,>900km,550,36000
2025-05-09 11:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,15386.75,0.0,0.0,15386.75,9394667457,>132kV*,>900km,550,36000
2025-05-09 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,15241.5,0.0,0.0,15241.5,9394667457,>132kV*,>900km,550,36000
2025-05-09 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,14805.25,0.0,0.0,14805.25,9394667457,>132kV*,>900km,550,36000
2025-05-09 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,14330.25,0.0,0.0,14330.25,9394667457,>132kV*,>900km,550,36000
2025-05-09 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,13415.75,0.0,0.0,13415.75,9394667457,>132kV*,>900km,550,36000
2025-05-09 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,10169.75,0.0,0.0,10169.75,9394667457,>132kV*,>900km,550,36000
2025-05-09 17:00:00,Megaflex Gen Urban,1159364720,136.5,0.0,1498.25,4.75,136.5,1498.2575295989673,9394667457,>132kV*,>900km,550,36000
2025-05-09 18:00:00,Megaflex Gen Urban,1159364720,130.5,0.0,0.0,0.0,130.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 19:00:00,Megaflex Gen Urban,1159364720,87.0,0.0,0.0,0.0,87.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 20:00:00,Megaflex Gen Urban,1159364720,89.5,0.0,0.0,0.0,89.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 21:00:00,Megaflex Gen Urban,1159364720,85.5,0.0,0.0,0.0,85.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 22:00:00,Megaflex Gen Urban,1159364720,86.75,0.0,0.0,0.0,86.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-09 23:00:00,Megaflex Gen Urban,1159364720,86.5,0.0,0.0,0.0,86.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 00:00:00,Megaflex Gen Urban,1159364720,141.5,0.0,0.0,0.0,141.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 01:00:00,Megaflex Gen Urban,1159364720,154.5,0.0,0.0,0.0,154.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 02:00:00,Megaflex Gen Urban,1159364720,154.75,0.0,0.0,0.0,154.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 03:00:00,Megaflex Gen Urban,1159364720,151.5,0.0,0.0,0.0,151.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 04:00:00,Megaflex Gen Urban,1159364720,156.0,0.0,0.0,0.0,156.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 05:00:00,Megaflex Gen Urban,1159364720,149.0,0.0,0.0,0.0,149.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 06:00:00,Megaflex Gen Urban,1159364720,154.0,0.0,0.0,0.0,154.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 07:00:00,Megaflex Gen Urban,1159364720,167.75,0.0,0.0,0.0,167.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 08:00:00,Megaflex Gen Urban,1159364720,251.5,0.0,0.0,0.0,251.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 09:00:00,Megaflex Gen Urban,1159364720,215.5,0.0,0.0,0.0,215.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 10:00:00,Megaflex Gen Urban,1159364720,211.0,0.0,0.0,0.0,211.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 11:00:00,Megaflex Gen Urban,1159364720,209.25,0.0,90.0,11.25,209.25,90.70039966835868,9394667457,>132kV*,>900km,550,36000
2025-05-10 12:00:00,Megaflex Gen Urban,1159364720,204.5,0.0,357.0,154.5,204.5,388.9977506361701,9394667457,>132kV*,>900km,550,36000
2025-05-10 13:00:00,Megaflex Gen Urban,1159364720,236.25,0.0,0.0,0.0,236.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 14:00:00,Megaflex Gen Urban,1159364720,224.25,0.0,0.0,0.0,224.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 15:00:00,Megaflex Gen Urban,1159364720,222.5,0.0,0.0,0.0,222.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 16:00:00,Megaflex Gen Urban,1159364720,228.0,0.0,0.0,0.0,228.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 17:00:00,Megaflex Gen Urban,1159364720,398.0,0.0,0.0,0.0,398.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 18:00:00,Megaflex Gen Urban,1159364720,250.75,0.0,0.0,0.0,250.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 19:00:00,Megaflex Gen Urban,1159364720,150.0,0.0,0.0,0.0,150.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 20:00:00,Megaflex Gen Urban,1159364720,154.25,0.0,0.0,0.0,154.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 21:00:00,Megaflex Gen Urban,1159364720,160.75,0.0,0.0,0.0,160.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 22:00:00,Megaflex Gen Urban,1159364720,160.5,0.0,0.0,0.0,160.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-10 23:00:00,Megaflex Gen Urban,1159364720,158.0,0.0,0.0,0.0,158.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 00:00:00,Megaflex Gen Urban,1159364720,159.5,0.0,0.0,0.0,159.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 01:00:00,Megaflex Gen Urban,1159364720,159.0,0.0,0.0,0.0,159.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 02:00:00,Megaflex Gen Urban,1159364720,158.75,0.0,0.0,0.0,158.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 03:00:00,Megaflex Gen Urban,1159364720,156.5,0.0,0.0,0.0,156.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 04:00:00,Megaflex Gen Urban,1159364720,158.0,0.0,0.0,0.0,158.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 05:00:00,Megaflex Gen Urban,1159364720,155.75,0.0,0.0,0.0,155.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 06:00:00,Megaflex Gen Urban,1159364720,166.5,0.0,0.0,0.0,166.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 07:00:00,Megaflex Gen Urban,1159364720,171.75,0.0,0.0,0.0,171.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 08:00:00,Megaflex Gen Urban,1159364720,99.25,0.0,5978.0,53.5,99.25,5978.239393834944,9394667457,>132kV*,>900km,550,36000
2025-05-11 09:00:00,Megaflex Gen Urban,1159364720,20.25,0.0,12685.25,272.75,20.25,12688.18190778332,9394667457,>132kV*,>900km,550,36000
2025-05-11 10:00:00,Megaflex Gen Urban,1159364720,29.25,0.0,4045.75,498.75,29.25,4076.376408650212,9394667457,>132kV*,>900km,550,36000
2025-05-11 11:00:00,Megaflex Gen Urban,1159364720,19.5,0.0,13429.75,124.0,19.5,13430.322448195353,9394667457,>132kV*,>900km,550,36000
2025-05-11 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,19959.25,10.75,0.0,19959.252894960773,9394667457,>132kV*,>900km,550,36000
2025-05-11 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,18172.0,11.25,0.0,18172.003482348886,9394667457,>132kV*,>900km,550,36000
2025-05-11 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,26301.75,0.0,0.0,26301.75,9394667457,>132kV*,>900km,550,36000
2025-05-11 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,25625.25,0.0,0.0,25625.25,9394667457,>132kV*,>900km,550,36000
2025-05-11 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,19329.25,0.0,0.0,19329.25,9394667457,>132kV*,>900km,550,36000
2025-05-11 17:00:00,Megaflex Gen Urban,1159364720,289.25,0.0,2578.25,12.0,289.25,2578.2779257675074,9394667457,>132kV*,>900km,550,36000
2025-05-11 18:00:00,Megaflex Gen Urban,1159364720,240.75,0.0,0.0,0.0,240.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 19:00:00,Megaflex Gen Urban,1159364720,137.75,0.0,0.0,0.0,137.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 20:00:00,Megaflex Gen Urban,1159364720,143.5,0.0,0.0,0.0,143.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 21:00:00,Megaflex Gen Urban,1159364720,142.25,0.0,0.0,0.0,142.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 22:00:00,Megaflex Gen Urban,1159364720,153.25,0.0,0.0,0.0,153.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-11 23:00:00,Megaflex Gen Urban,1159364720,156.0,0.0,0.0,0.0,156.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 00:00:00,Megaflex Gen Urban,1159364720,97.75,0.0,0.0,0.0,97.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 01:00:00,Megaflex Gen Urban,1159364720,93.25,0.0,0.0,0.0,93.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 02:00:00,Megaflex Gen Urban,1159364720,88.25,0.0,0.0,0.0,88.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 03:00:00,Megaflex Gen Urban,1159364720,81.75,0.0,0.0,0.0,81.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 04:00:00,Megaflex Gen Urban,1159364720,81.5,0.0,0.0,0.0,81.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 05:00:00,Megaflex Gen Urban,1159364720,84.5,0.0,0.0,0.0,84.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 06:00:00,Megaflex Gen Urban,1159364720,86.0,0.0,0.0,0.0,86.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 07:00:00,Megaflex Gen Urban,1159364720,92.0,0.0,0.0,0.0,92.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 08:00:00,Megaflex Gen Urban,1159364720,33.25,0.0,4611.0,13.5,33.25,4611.019762482048,9394667457,>132kV*,>900km,550,36000
2025-05-12 09:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,12208.5,0.0,0.0,12208.5,9394667457,>132kV*,>900km,550,36000
2025-05-12 10:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,13467.0,0.0,0.0,13467.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 11:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,13033.0,0.0,0.0,13033.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,11907.75,0.0,0.0,11907.75,9394667457,>132kV*,>900km,550,36000
2025-05-12 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,7328.0,0.0,0.0,7328.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,7248.25,0.0,0.0,7248.25,9394667457,>132kV*,>900km,550,36000
2025-05-12 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,4620.25,0.0,0.0,4620.25,9394667457,>132kV*,>900km,550,36000
2025-05-12 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,5869.5,0.0,0.0,5869.5,9394667457,>132kV*,>900km,550,36000
2025-05-12 17:00:00,Megaflex Gen Urban,1159364720,159.5,0.0,326.25,12.5,159.5,326.48937578426654,9394667457,>132kV*,>900km,550,36000
2025-05-12 18:00:00,Megaflex Gen Urban,1159364720,120.75,0.0,0.0,0.0,120.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 19:00:00,Megaflex Gen Urban,1159364720,85.5,0.0,0.0,0.0,85.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 20:00:00,Megaflex Gen Urban,1159364720,85.75,0.0,0.0,0.0,85.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 21:00:00,Megaflex Gen Urban,1159364720,87.75,0.0,0.0,0.0,87.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 22:00:00,Megaflex Gen Urban,1159364720,90.75,0.0,0.0,0.0,90.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-12 23:00:00,Megaflex Gen Urban,1159364720,89.0,0.0,0.0,0.0,89.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 00:00:00,Megaflex Gen Urban,1159364720,89.0,0.0,0.0,0.0,89.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 01:00:00,Megaflex Gen Urban,1159364720,88.25,0.0,0.0,0.0,88.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 02:00:00,Megaflex Gen Urban,1159364720,89.75,0.0,0.0,0.0,89.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 03:00:00,Megaflex Gen Urban,1159364720,89.75,0.0,0.0,0.0,89.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 04:00:00,Megaflex Gen Urban,1159364720,94.0,0.0,0.0,0.0,94.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 05:00:00,Megaflex Gen Urban,1159364720,92.25,0.0,0.0,0.0,92.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 06:00:00,Megaflex Gen Urban,1159364720,87.0,0.0,0.0,0.0,87.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 07:00:00,Megaflex Gen Urban,1159364720,95.25,0.0,0.0,0.0,95.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 08:00:00,Megaflex Gen Urban,1159364720,33.75,0.0,4459.75,22.75,33.75,4459.8080255768855,9394667457,>132kV*,>900km,550,36000
2025-05-13 09:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,12987.75,0.0,0.0,12987.75,9394667457,>132kV*,>900km,550,36000
2025-05-13 10:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,14860.0,0.0,0.0,14860.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 11:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,15404.5,0.0,0.0,15404.5,9394667457,>132kV*,>900km,550,36000
2025-05-13 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,15532.5,0.0,0.0,15532.5,9394667457,>132kV*,>900km,550,36000
2025-05-13 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,15365.75,0.0,0.0,15365.75,9394667457,>132kV*,>900km,550,36000
2025-05-13 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,14919.75,0.0,0.0,14919.75,9394667457,>132kV*,>900km,550,36000
2025-05-13 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,13923.75,0.0,0.0,13923.75,9394667457,>132kV*,>900km,550,36000
2025-05-13 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,10590.25,0.0,0.0,10590.25,9394667457,>132kV*,>900km,550,36000
2025-05-13 17:00:00,Megaflex Gen Urban,1159364720,149.75,0.0,1401.5,5.25,149.75,1401.5098331799175,9394667457,>132kV*,>900km,550,36000
2025-05-13 18:00:00,Megaflex Gen Urban,1159364720,122.25,0.0,0.0,0.0,122.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 19:00:00,Megaflex Gen Urban,1159364720,83.75,0.0,0.0,0.0,83.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 20:00:00,Megaflex Gen Urban,1159364720,85.0,0.0,0.0,0.0,85.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 21:00:00,Megaflex Gen Urban,1159364720,85.5,0.0,0.0,0.0,85.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 22:00:00,Megaflex Gen Urban,1159364720,88.25,0.0,0.0,0.0,88.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-13 23:00:00,Megaflex Gen Urban,1159364720,89.5,0.0,0.0,0.0,89.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 00:00:00,Megaflex Gen Urban,1159364720,131.0,0.0,0.0,0.0,131.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 01:00:00,Megaflex Gen Urban,1159364720,128.5,0.0,0.0,0.0,128.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 02:00:00,Megaflex Gen Urban,1159364720,129.25,0.0,0.0,0.0,129.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 03:00:00,Megaflex Gen Urban,1159364720,127.25,0.0,0.0,0.0,127.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 04:00:00,Megaflex Gen Urban,1159364720,127.5,0.0,0.0,0.0,127.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 05:00:00,Megaflex Gen Urban,1159364720,129.5,0.0,0.0,0.0,129.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 06:00:00,Megaflex Gen Urban,1159364720,131.25,0.0,0.0,0.0,131.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 07:00:00,Megaflex Gen Urban,1159364720,133.5,0.0,0.0,0.0,133.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 08:00:00,Megaflex Gen Urban,1159364720,64.5,0.0,11627.0,60.75,64.5,11627.158705483469,9394667457,>132kV*,>900km,550,36000
2025-05-14 09:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,26769.0,0.0,0.0,26769.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 10:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,29849.0,0.0,0.0,29849.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 11:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,30983.25,0.0,0.0,30983.25,9394667457,>132kV*,>900km,550,36000
2025-05-14 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,30969.75,0.0,0.0,30969.75,9394667457,>132kV*,>900km,550,36000
2025-05-14 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,30344.25,0.0,0.0,30344.25,9394667457,>132kV*,>900km,550,36000
2025-05-14 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,29297.25,0.0,0.0,29297.25,9394667457,>132kV*,>900km,550,36000
2025-05-14 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,26665.25,0.0,0.0,26665.25,9394667457,>132kV*,>900km,550,36000
2025-05-14 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,19593.0,0.0,0.0,19593.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 17:00:00,Megaflex Gen Urban,1159364720,287.75,0.0,2149.5,14.75,287.75,2149.5506071037266,9394667457,>132kV*,>900km,550,36000
2025-05-14 18:00:00,Megaflex Gen Urban,1159364720,222.0,0.0,0.0,0.0,222.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 19:00:00,Megaflex Gen Urban,1159364720,148.25,0.0,0.0,0.0,148.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 20:00:00,Megaflex Gen Urban,1159364720,133.0,0.0,0.0,0.0,133.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 21:00:00,Megaflex Gen Urban,1159364720,137.5,0.0,0.0,0.0,137.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 22:00:00,Megaflex Gen Urban,1159364720,140.25,0.0,0.0,0.0,140.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-14 23:00:00,Megaflex Gen Urban,1159364720,137.75,0.0,0.0,0.0,137.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 00:00:00,Megaflex Gen Urban,1159364720,142.75,0.0,0.0,0.0,142.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 01:00:00,Megaflex Gen Urban,1159364720,145.25,0.0,0.0,0.0,145.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 02:00:00,Megaflex Gen Urban,1159364720,149.0,0.0,0.0,0.0,149.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 03:00:00,Megaflex Gen Urban,1159364720,148.0,0.0,0.0,0.0,148.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 04:00:00,Megaflex Gen Urban,1159364720,150.75,0.0,0.0,0.0,150.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 05:00:00,Megaflex Gen Urban,1159364720,145.0,0.0,0.0,0.0,145.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 06:00:00,Megaflex Gen Urban,1159364720,143.0,0.0,0.0,0.0,143.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 07:00:00,Megaflex Gen Urban,1159364720,144.5,0.0,0.0,0.0,144.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 08:00:00,Megaflex Gen Urban,1159364720,72.75,0.0,8232.0,56.5,72.75,8232.193890452289,9394667457,>132kV*,>900km,550,36000
2025-05-15 09:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,24033.25,0.0,0.0,24033.25,9394667457,>132kV*,>900km,550,36000
2025-05-15 10:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,28125.5,0.0,0.0,28125.5,9394667457,>132kV*,>900km,550,36000
2025-05-15 11:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,29350.5,0.0,0.0,29350.5,9394667457,>132kV*,>900km,550,36000
2025-05-15 12:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,29535.5,0.0,0.0,29535.5,9394667457,>132kV*,>900km,550,36000
2025-05-15 13:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,28999.25,0.0,0.0,28999.25,9394667457,>132kV*,>900km,550,36000
2025-05-15 14:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,27865.0,0.0,0.0,27865.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 15:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,25066.75,0.0,0.0,25066.75,9394667457,>132kV*,>900km,550,36000
2025-05-15 16:00:00,Megaflex Gen Urban,1159364720,0.0,0.0,17475.25,0.0,0.0,17475.25,9394667457,>132kV*,>900km,550,36000
2025-05-15 17:00:00,Megaflex Gen Urban,1159364720,322.25,0.0,1541.75,19.5,322.25,1541.8733127270866,9394667457,>132kV*,>900km,550,36000
2025-05-15 18:00:00,Megaflex Gen Urban,1159364720,230.0,0.0,0.0,0.0,230.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 19:00:00,Megaflex Gen Urban,1159364720,149.5,0.0,0.0,0.0,149.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 20:00:00,Megaflex Gen Urban,1159364720,144.75,0.0,0.0,0.0,144.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 21:00:00,Megaflex Gen Urban,1159364720,145.5,0.0,0.0,0.0,145.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 22:00:00,Megaflex Gen Urban,1159364720,144.5,0.0,0.0,0.0,144.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-15 23:00:00,Megaflex Gen Urban,1159364720,147.0,0.0,0.0,0.0,147.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 00:00:00,Megaflex Gen Urban,1159364720,165.75,0.0,0.0,0.0,165.75,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 01:00:00,Megaflex Gen Urban,1159364720,163.5,0.0,0.0,0.0,163.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 02:00:00,Megaflex Gen Urban,1159364720,156.5,0.0,0.0,0.0,156.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 03:00:00,Megaflex Gen Urban,1159364720,153.5,0.0,0.0,0.0,153.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 04:00:00,Megaflex Gen Urban,1159364720,149.0,0.0,0.0,0.0,149.0,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 05:00:00,Megaflex Gen Urban,1159364720,143.25,0.0,0.0,0.0,143.25,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 06:00:00,Megaflex Gen Urban,1159364720,140.5,0.0,0.0,0.0,140.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 07:00:00,Megaflex Gen Urban,1159364720,138.5,0.0,0.0,0.0,138.5,0.0,9394667457,>132kV*,>900km,550,36000
2025-05-16 08:00:00,Megaflex Gen Urban,1159364720,73.5,0.0,8588.5,46.0,73.5,8588.62318710048,9394667457,>132kV*,>900km,550,36000
